"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"201","Joe Harris","SG","23","CLE","51","1","9.7","0.9","2.4",".400","0.6","1.6",".369","0.3","0.7",".472",".529","0.2","0.3",".600","0.1","0.7","0.8","0.5","0.1","0.0","0.5","1.2","2.7","0","5.6",".537",".700",".125","1.7","7.8","4.8","7.7","0.7","0.3","17.6","14.1","0.0","0.2","0.2",".018","-2.0","-2.5","-4.5","-0.3","0","1","0","0","0"
"202","Tobias Harris","SF","22","ORL","68","63","34.8","6.5","14.0",".466","1.3","3.5",".364","5.2","10.4",".500",".512","2.8","3.6",".788","1.1","5.3","6.3","1.8","1.0","0.5","1.7","2.0","17.1","0","16.7",".551",".252",".258","3.4","17.3","10.3","8.8","1.5","1.2","9.8","22.5","3.0","1.8","4.8",".098","0.4","-0.7","-0.3","1.0","0","0","1","1","0"
"203","Udonis Haslem","PF","34","MIA","62","25","16.0","1.7","3.9",".448","0.0","0.2",".200","1.7","3.7",".459",".452","0.7","1.0",".703","1.1","3.0","4.2","0.7","0.3","0.2","0.7","1.8","4.2","1","10.6",".488",".042",".268","8.8","22.1","15.6","7.4","1.1","1.1","13.3","14.6","0.4","1.0","1.4",".066","-3.3","-0.1","-3.4","-0.4","0","0","0","1","0"
"204","Spencer Hawes","PF","26","LAC","73","15","17.5","2.2","5.7",".393","0.8","2.4",".313","1.5","3.3",".452",".459","0.6","0.9",".647","0.4","3.1","3.5","1.2","0.3","0.7","0.8","2.4","5.8","1","9.8",".478",".424",".164","2.7","19.7","11.4","10.0","1.0","3.4","12.1","17.9","-0.3","1.5","1.2",".044","-2.9","1.0","-1.9","0.0","0","0","0","1","1"
"205","Chuck Hayes","C","31","TOR","29","0","8.8","0.8","1.6",".478","0.0","0.0",".000","0.8","1.6",".478",".478","0.2","0.4",".545","0.6","1.1","1.8","0.7","0.3","0.1","0.3","1.3","1.7","0","10.4",".492",".000",".239","8.1","14.9","11.5","11.3","2.0","1.3","13.6","10.4","0.3","0.2","0.5",".091","-1.5","1.1","-0.4","0.1","0","0","0","1","1"
"206","Gordon Hayward","SF","24","UTA","76","76","34.4","6.4","14.3",".445","1.6","4.3",".364","4.8","10.0",".481",".500","4.9","6.1",".812","0.7","4.2","4.9","4.1","1.4","0.4","2.7","1.7","19.3","1","20.2",".567",".304",".425","2.4","14.0","8.2","21.7","2.2","0.9","13.8","26.2","5.8","2.9","8.7",".159","3.3","0.1","3.4","3.6","0","1","1","0","0"
"207","Brendan Haywood","C","35","CLE","22","1","5.4","0.6","1.4",".467","0.0","0.0",".000","0.6","1.4",".467",".467","0.3","0.6",".538","0.3","1.0","1.3","0.1","0.1","0.5","0.5","0.8","1.6","0","9.1",".490",".000",".433","5.9","21.9","14.0","2.5","0.9","6.6","21.9","17.3","-0.2","0.2","0.0",".008","-7.9","1.3","-6.6","-0.1","0","0","0","0","1"
"208","Gerald Henderson","SG","27","CHO","80","72","28.9","4.6","10.6",".437","0.6","1.7",".331","4.1","8.9",".457",".463","2.3","2.7",".848","0.5","3.0","3.4","2.6","0.6","0.3","1.4","1.7","12.1","0","13.2",".514",".161",".256","1.7","11.6","6.5","15.6","1.1","0.7","10.5","20.7","1.3","2.3","3.6",".074","-1.2","-0.4","-1.5","0.3","0","1","1","0","0"
"209","Xavier Henry","SF","23","LAL","9","0","9.6","0.3","1.4",".231","0.0","0.0",".000","0.3","1.4",".231",".231","1.6","2.7",".583","0.2","0.2","0.4","0.3","0.3","0.0","0.3","0.7","2.2","1","4.9",".424",".000","1.846","2.5","2.7","2.6","4.8","1.8","0.0","11.3","13.7","-0.1","0.0","-0.1","-0.030","-5.5","-2.4","-7.9","-0.1","0","1","1","0","0"
"210","John Henson","C","24","MIL","67","11","18.3","2.9","5.2",".566","0.0","0.0",".000","2.9","5.2",".566",".566","1.2","2.0",".569","1.9","2.8","4.7","0.9","0.4","2.0","1.3","2.3","7.0","0","18.0",".578",".000",".396","11.7","17.4","14.5","7.8","1.2","9.3","17.6","18.1","1.3","2.4","3.6",".142","-1.9","4.6","2.7","1.5","0","0","0","1","1"
"211","Roy Hibbert","C","28","IND","76","76","25.3","4.2","9.3",".446","0.0","0.0",".000","4.2","9.3",".448",".446","2.2","2.7",".824","2.1","5.1","7.1","1.1","0.2","1.6","1.4","2.8","10.6","1","15.4",".501",".003",".287","9.0","21.9","15.5","7.4","0.5","5.1","11.8","21.3","1.0","3.2","4.2",".105","-3.1","2.1","-1.0","0.5","0","0","0","0","1"
"212","J.J. Hickson","C","26","DEN","73","8","19.3","3.0","6.3",".475","0.0","0.0",".000","3.0","6.3",".477",".475","1.6","2.8",".577","2.1","4.1","6.2","0.8","0.5","0.5","1.3","1.9","7.6","0","14.3",".504",".004",".438","11.1","24.0","17.3","6.5","1.3","1.9","14.9","19.7","0.5","1.4","1.8",".062","-3.1","0.4","-2.7","-0.3","0","0","0","1","1"
"213","Nene Hilario","PF","32","WAS","67","58","25.3","4.6","9.0",".511","0.0","0.1",".200","4.6","8.9",".513",".512","1.8","3.0",".604","1.3","3.9","5.1","1.8","1.0","0.3","1.9","2.7","11.0","0","14.3",".534",".008",".336","5.7","17.0","11.5","12.0","2.0","1.0","15.2","21.8","0.5","2.5","3.0",".086","-1.9","1.3","-0.6","0.6","0","0","0","1","1"
"214","George Hill","PG","28","IND","43","36","29.5","5.9","12.4",".477","1.6","4.5",".358","4.3","8.0",".544",".541","2.6","3.3",".790","0.6","3.6","4.2","5.1","1.0","0.3","1.6","2.6","16.1","1","21.5",".579",".361",".267","2.2","13.3","7.8","31.4","1.8","0.9","10.3","23.8","3.7","1.6","5.4",".203","5.4","0.2","5.6","2.4","1","1","0","0","0"
"215","Jordan Hill","C","27","LAL","70","57","26.8","5.1","11.1",".459","0.0","0.2",".273","5.1","10.9",".462",".461","1.8","2.4",".738","2.5","5.5","7.9","1.5","0.5","0.7","1.5","2.3","12.0","0","16.2",".494",".014",".216","9.9","23.4","16.4","9.5","0.9","2.3","11.1","22.7","1.1","1.1","2.2",".055","-2.0","-0.6","-2.6","-0.3","0","0","0","1","1"
"216","Solomon Hill","SF","23","IND","82","78","29.0","3.1","7.7",".396","0.8","2.5",".327","2.2","5.2",".430",".450","1.9","2.4",".824","0.9","3.0","3.8","2.2","0.8","0.2","1.4","2.2","8.9","0","10.2",".507",".328",".304","3.3","11.2","7.3","11.9","1.4","0.6","13.8","15.9","0.9","2.6","3.5",".072","-1.1","0.8","-0.3","1.0","0","1","1","0","0"
"217","Kirk Hinrich","SG","34","CHI","66","22","24.4","2.2","5.8",".373","0.9","2.5",".345","1.3","3.2",".394",".449","0.5","0.8",".700","0.3","1.5","1.8","2.2","0.7","0.2","1.1","2.2","5.7","0","6.8",".468",".441",".131","1.4","6.6","4.1","13.8","1.5","0.6","15.3","13.3","-0.3","1.3","1.0",".030","-2.3","-0.6","-2.8","-0.3","1","1","0","0","0"
"218","Jrue Holiday","PG","24","NOP","40","37","32.6","6.0","13.4",".446","1.3","3.4",".378","4.7","10.0",".469",".493","1.6","1.9",".855","0.8","2.6","3.4","6.9","1.6","0.6","2.3","2.8","14.8","1","18.8",".522",".253",".142","2.8","9.0","5.9","34.9","2.5","1.3","13.8","23.1","2.3","1.1","3.4",".124","3.0","-0.7","2.3","1.4","1","0","0","0","0"
"219","Justin Holiday","SG","25","GSW","59","4","11.1","1.5","4.0",".387","0.6","1.8",".321","0.9","2.1",".444",".462","0.6","0.8",".822","0.2","1.0","1.2","0.8","0.7","0.2","0.5","0.9","4.3","1","12.1",".498",".464",".191","2.0","9.7","6.0","10.1","3.0","1.4","10.2","18.8","0.2","1.0","1.3",".092","-1.4","0.5","-1.0","0.2","0","1","1","0","0"
"220","Ryan Hollins","C","30","SAC","46","9","9.6","1.2","1.8",".646","0.0","0.0",".000","1.2","1.8",".646",".646","0.7","1.2",".574","0.8","1.5","2.2","0.3","0.1","0.4","0.5","1.4","3.0","0","13.1",".648",".000",".659","9.6","16.6","13.2","5.0","0.7","3.4","19.1","13.1","0.7","0.3","1.0",".104","-1.4","0.0","-1.4","0.1","0","0","0","0","1"
"221","Rodney Hood","SG","22","UTA","50","21","21.3","3.1","7.5",".414","1.2","3.4",".365","1.9","4.1",".456",".497","1.2","1.6",".763","0.2","2.2","2.3","1.7","0.6","0.2","0.9","2.4","8.7","1","12.3",".529",".455",".214","1.0","11.7","6.4","13.2","1.5","0.9","9.9","19.6","1.3","0.9","2.2",".098","0.2","-1.3","-1.1","0.2","0","1","1","0","0"
"222","Al Horford","C","28","ATL","76","76","30.5","6.8","12.7",".538","0.1","0.5",".306","6.7","12.2",".547",".544","1.4","1.9",".759","1.7","5.4","7.2","3.2","0.9","1.3","1.3","1.6","15.2","0","21.4",".563",".037",".146","6.7","19.8","13.4","18.6","1.5","3.5","8.9","22.2","5.1","3.6","8.7",".179","1.3","2.5","3.8","3.4","0","0","0","1","1"
"223","Dwight Howard","C","29","HOU","41","41","29.8","6.1","10.3",".593","0.0","0.0",".500","6.1","10.3",".594",".595","3.5","6.6",".528","2.7","7.8","10.5","1.2","0.7","1.3","2.8","3.3","15.8","0","19.2",".596",".005",".641","10.0","28.9","19.5","7.3","1.1","3.4","17.5","23.3","1.4","2.2","3.6",".140","-2.4","1.2","-1.2","0.3","0","0","0","1","1"
"224","Lester Hudson","SG","30","LAC","5","0","11.2","1.2","2.8",".429","0.6","1.2",".500","0.6","1.6",".375",".536","0.6","0.8",".750","0.2","1.4","1.6","1.0","1.2","0.2","0.6","0.8","3.6","0","16.0",".571",".429",".286","2.1","13.8","8.0","12.6","5.4","1.5","16.0","15.1","0.1","0.1","0.2",".141","0.0","3.3","3.3","0.1","1","1","0","0","0"
"225","Robbie Hummel","SF","25","MIN","45","4","16.5","1.8","3.8",".459","0.4","1.1",".314","1.4","2.7",".521",".506","0.5","0.6",".828","0.7","2.3","3.0","0.6","0.4","0.2","0.4","1.9","4.4","0","9.7",".536",".297",".169","4.6","16.4","10.3","5.6","1.1","1.0","8.9","12.1","0.7","0.1","0.8",".050","-1.8","-1.6","-3.5","-0.3","0","0","1","1","0"
"226","Kris Humphries","PF","29","WAS","64","17","21.0","3.3","7.0",".473","0.0","0.1",".000","3.3","6.9",".481",".473","1.4","1.8",".744","1.8","4.7","6.5","0.9","0.5","0.4","0.7","2.0","8.0","1","15.4",".512",".016",".262","10.1","24.4","17.4","6.7","1.3","1.5","8.5","18.3","1.6","2.1","3.8",".134","-2.0","0.7","-1.3","0.2","0","0","0","1","1"
"227","Serge Ibaka","PF","25","OKC","64","64","33.1","5.8","12.3",".476","1.2","3.2",".376","4.6","9.1",".511",".525","1.4","1.7",".836","2.1","5.7","7.8","0.9","0.5","2.4","1.5","3.0","14.3","1","16.6",".549",".261",".140","7.0","18.1","12.6","4.2","0.7","5.8","10.4","18.9","2.9","2.7","5.6",".127","-0.5","1.3","0.8","1.5","0","0","0","1","1"
"228","Andre Iguodala","SF","31","GSW","77","0","26.9","3.0","6.4",".466","1.0","2.8",".349","2.0","3.7",".553",".540","0.9","1.5",".596","0.6","2.8","3.3","3.0","1.2","0.3","1.1","1.3","7.8","1","12.3",".553",".427",".230","2.4","10.8","6.7","14.6","2.1","0.9","13.9","13.3","2.3","2.8","5.1",".117","0.1","1.5","1.6","1.9","0","1","1","0","0"
"229","Ersan Ilyasova","PF","27","MIL","58","36","22.7","4.5","9.6",".472","1.3","3.3",".389","3.3","6.3",".515",".539","1.2","1.8",".645","1.4","3.4","4.8","1.0","0.6","0.3","0.8","2.6","11.5","1","16.8",".554",".341",".192","7.0","17.0","12.0","7.4","1.4","1.2","6.9","22.1","2.3","1.7","4.0",".146","1.2","-1.4","-0.2","0.6","0","0","1","1","0"
"230","Joe Ingles","SF","27","UTA","79","32","21.2","1.9","4.5",".415","0.9","2.6",".356","0.9","1.9",".493",".517","0.4","0.5",".750","0.3","1.9","2.2","2.3","0.9","0.1","1.2","1.6","5.0","1","9.6",".533",".571",".113","1.5","10.5","6.0","16.8","2.3","0.5","20.9","12.9","0.5","1.6","2.2",".062","-1.1","0.3","-0.8","0.5","0","1","1","0","0"
"231","Kyrie Irving","PG","22","CLE","75","75","36.4","7.7","16.5",".468","2.1","5.0",".415","5.6","11.4",".491",".532","4.2","4.9",".863","0.7","2.4","3.2","5.2","1.5","0.3","2.5","1.9","21.7","0","21.5",".583",".306",".296","2.3","7.5","5.0","25.0","2.2","0.6","11.8","26.2","8.4","2.0","10.4",".183","4.7","-1.4","3.3","3.7","1","1","0","0","0"
"232","Jarrett Jack","PG","31","BRK","80","27","28.0","4.5","10.2",".439","0.5","1.8",".267","4.0","8.4",".477",".463","2.5","2.8",".881","0.2","2.8","3.1","4.7","0.9","0.2","2.4","1.8","12.0","1","14.6",".522",".179",".278","1.0","11.3","6.1","27.3","1.7","0.5","17.2","22.6","1.1","1.4","2.6",".055","-0.5","-1.0","-1.5","0.3","1","1","0","0","0"
"233","Reggie Jackson","PG","24","TOT","77","40","29.5","5.6","12.9",".434","0.9","3.1",".299","4.7","9.8",".477",".470","2.4","2.8",".830","0.7","3.5","4.2","6.0","0.8","0.1","2.4","2.2","14.5","0","17.2",".511",".242",".219","2.6","12.9","7.8","34.8","1.4","0.3","14.6","24.6","3.3","1.7","4.9",".104","1.9","-1.2","0.8","1.6","1","1","0","0","0"
"234","Bernard James","C","29","DAL","16","2","9.9","0.8","1.7",".444","0.0","0.0",".000","0.8","1.7",".444",".444","1.3","1.4",".870","1.1","1.3","2.4","0.3","0.1","0.9","0.4","1.1","2.8","0","16.0",".593",".000",".852","12.5","14.6","13.5","3.4","0.6","7.7","13.9","12.2","0.4","0.2","0.5",".165","-1.3","2.9","1.6","0.1","0","0","0","1","1"
"235","LeBron James","SF","30","CLE","69","69","36.1","9.0","18.5",".488","1.7","4.9",".354","7.3","13.6",".536",".535","5.4","7.7",".710","0.7","5.3","6.0","7.4","1.6","0.7","3.9","2.0","25.3","0","25.9",".577",".265",".413","2.4","16.6","9.6","38.6","2.3","1.6","15.3","32.3","7.4","2.9","10.4",".199","6.2","1.2","7.4","5.9","0","0","1","1","0"
"236","Al Jefferson","C","30","CHO","65","61","30.6","7.5","15.5",".481","0.0","0.1",".400","7.4","15.5",".482",".482","1.7","2.5",".655","1.5","6.9","8.4","1.7","0.7","1.3","1.0","2.1","16.6","0","19.7",".500",".005",".163","5.3","25.5","15.1","11.6","1.2","3.3","5.9","26.3","1.3","3.4","4.7",".113","-1.3","1.6","0.2","1.1","0","0","0","1","1"
"237","Cory Jefferson","PF","24","BRK","50","1","10.6","1.5","3.3",".449","0.0","0.3",".133","1.5","3.0",".480",".455","0.6","1.1",".574","0.9","2.0","2.9","0.3","0.2","0.4","0.4","1.2","3.7","0","13.2",".480",".090",".323","10.0","20.6","15.3","4.8","1.0","3.2","9.5","18.1","0.2","0.6","0.8",".071","-3.3","-0.4","-3.7","-0.2","0","0","0","1","0"
"238","Richard Jefferson","SF","34","DAL","74","18","16.8","1.9","4.4",".444","0.9","2.1",".426","1.1","2.3",".462",".546","1.1","1.5",".684","0.3","2.1","2.5","0.8","0.4","0.1","0.7","1.6","5.8","0","11.3",".577",".478",".352","2.2","14.0","8.1","7.0","1.3","0.7","12.2","15.3","1.4","0.9","2.3",".088","-0.2","-0.5","-0.7","0.4","0","1","1","0","0"
"239","John Jenkins","SG","23","ATL","24","3","12.4","2.0","4.1",".495","0.9","2.2",".404","1.2","2.0",".596",".601","0.7","0.8",".842","0.1","1.5","1.6","0.5","0.4","0.0","0.3","0.6","5.6","0","15.9",".629",".525",".192","0.8","13.8","7.5","7.0","1.7","0.0","6.9","17.8","0.6","0.3","0.9",".147","1.1","-2.1","-0.9","0.1","0","1","1","0","0"
"240","Brandon Jennings","PG","25","DET","41","41","28.6","5.3","13.2",".401","1.9","5.1",".360","3.5","8.1",".428",".471","2.9","3.5",".839","0.5","2.0","2.5","6.6","1.1","0.1","2.2","1.6","15.4","1","19.7",".522",".389",".263","1.9","8.0","4.8","39.9","1.9","0.3","12.9","26.3","2.6","0.7","3.3",".136","4.3","-2.5","1.8","1.1","1","0","0","0","0"
"241","Jonas Jerebko","PF","27","TOT","75","0","16.4","2.3","5.1",".446","0.7","1.9",".386","1.5","3.2",".481",".517","0.7","0.9",".848","1.2","2.5","3.8","0.9","0.6","0.2","0.6","1.8","6.0","1","15.0",".549",".369",".174","8.0","17.2","12.5","9.0","1.9","1.1","9.7","16.2","2.0","1.4","3.5",".135","0.5","0.4","0.9","0.9","0","0","1","1","0"
"242","Grant Jerrett","PF","21","TOT","8","0","6.4","0.9","3.3",".269","0.1","1.9",".067","0.8","1.4",".545",".288","0.1","0.1","1.000","0.3","0.9","1.1","0.4","0.3","0.3","0.4","1.4","2.0","1","1.5",".303",".577",".038","4.4","15.2","9.9","9.6","2.1","3.1","10.2","25.4","-0.2","0.1","-0.1","-0.128","-6.8","-1.5","-8.4","-0.1","0","0","0","1","0"
"243","Amir Johnson","PF","27","TOR","75","72","26.4","4.0","6.9",".574","0.3","0.6",".413","3.7","6.3",".590",".592","1.1","1.7",".612","2.1","4.0","6.1","1.6","0.6","0.8","1.5","3.0","9.3","1","15.4",".603",".089",".249","9.3","17.3","13.3","9.4","1.1","2.4","16.0","15.7","3.5","1.6","5.1",".124","0.8","1.0","1.8","1.9","0","0","0","1","1"
"244","Chris Johnson","SF","24","TOT","29","2","18.1","2.1","5.3",".403","1.0","3.3",".295","1.2","2.0",".576",".494","0.5","0.6",".875","0.3","1.6","1.9","0.5","0.9","0.2","0.5","1.5","5.7","1","10.2",".515",".617",".104","1.7","10.2","5.9","4.6","2.6","1.1","8.5","15.0","0.2","0.6","0.8",".074","-1.6","-0.6","-2.2","0.0","0","1","1","0","0"
"245","James Johnson","PF","27","TOR","70","17","19.6","3.4","5.8",".589","0.2","0.7",".216","3.2","5.0",".643",".603","1.0","1.5",".657","0.9","2.8","3.7","1.4","0.8","1.0","1.1","2.2","7.9","1","17.9",".617",".126",".252","5.1","16.5","10.8","11.4","2.0","4.1","15.0","17.4","2.5","1.6","4.1",".143","0.6","2.0","2.7","1.6","0","0","1","1","0"
"246","Joe Johnson","SG","33","BRK","80","80","34.9","5.6","12.8",".435","1.5","4.2",".359","4.1","8.6",".472",".494","1.8","2.2",".801","0.7","4.1","4.8","3.7","0.7","0.2","1.7","1.5","14.4","0","14.1",".523",".329",".172","2.1","13.3","7.7","17.1","1.1","0.4","11.1","20.3","2.6","1.5","4.1",".070","0.9","-0.7","0.2","1.5","0","1","1","0","0"
"247","Nick Johnson","SG","22","HOU","28","0","9.4","0.9","2.7",".347","0.2","0.8",".238","0.8","1.9",".389",".380","0.6","0.9",".680","0.5","0.9","1.4","0.4","0.3","0.1","0.7","1.2","2.6","1","4.8",".430",".280",".333","5.5","10.9","8.2","6.3","1.3","0.9","18.1","17.4","-0.4","0.2","-0.1","-0.020","-6.1","-1.2","-7.3","-0.3","0","1","0","0","0"
"248","Tyler Johnson","SG","22","MIA","32","2","18.8","2.2","5.2",".419","0.6","1.5",".375","1.6","3.7",".437",".473","1.0","1.5",".681","0.4","2.1","2.5","1.3","1.0","0.3","0.9","1.3","5.9","0","12.0",".506",".287",".281","2.9","13.1","8.1","11.3","2.9","1.3","13.8","17.0","0.1","0.7","0.8",".060","-1.8","0.7","-1.1","0.1","1","1","0","0","0"
"249","Wesley Johnson","SF","27","LAL","76","59","29.5","3.8","9.1",".414","1.2","3.4",".351","2.6","5.7",".451",".480","1.2","1.5",".804","0.9","3.3","4.2","1.6","0.8","0.6","1.1","2.1","9.9","0","11.1",".509",".375",".162","3.2","12.9","7.8","8.6","1.3","1.6","10.5","16.4","1.0","0.7","1.7",".037","-0.9","-0.6","-1.5","0.3","0","1","1","0","0"
"250","Dahntay Jones","SF","34","LAC","33","0","3.7","0.2","0.6",".286","0.0","0.1",".000","0.2","0.5",".353",".286","0.3","0.3",".818","0.0","0.3","0.3","0.1","0.1","0.0","0.0","0.7","0.6","0","1.9",".406",".190",".524","0.9","9.0","5.0","2.1","1.2","0.0","3.7","9.8","0.0","0.1","0.0",".013","-5.2","-1.3","-6.4","-0.1","0","1","1","0","0"
"251","James Jones","SF","34","CLE","57","2","11.7","1.3","3.5",".368","1.1","3.1",".360","0.2","0.5",".423",".525","0.7","0.8",".848","0.2","0.9","1.1","0.4","0.2","0.1","0.2","1.2","4.4","1","11.1",".565",".871",".229","1.6","9.0","5.3","5.4","1.0","0.9","5.5","15.8","1.2","0.4","1.5",".110","1.4","-2.8","-1.4","0.1","0","1","1","0","0"
"252","Perry Jones","SF","23","OKC","43","13","14.7","1.7","4.3",".397","0.3","1.4",".233","1.4","2.9",".476",".435","0.6","0.9",".649","0.1","1.6","1.8","0.4","0.4","0.2","0.6","1.2","4.3","0","6.9",".459",".326",".201","1.0","11.7","6.5","4.2","1.4","1.0","10.7","15.3","-0.3","0.5","0.2",".015","-4.2","-1.2","-5.4","-0.5","0","0","1","1","0"
"253","Terrence Jones","PF","23","HOU","33","24","26.9","4.8","9.1",".528","0.4","1.1",".351","4.4","7.9",".553",".550","1.7","2.8",".606","2.4","4.3","6.7","1.1","0.5","1.8","1.1","2.4","11.7","1","18.3",".567",".124",".314","9.7","17.6","13.7","6.9","1.0","5.2","9.8","18.4","1.7","1.3","3.0",".160","-0.6","1.9","1.3","0.7","0","0","1","1","0"
"254","DeAndre Jordan","C","26","LAC","82","82","34.4","4.6","6.5",".710","0.0","0.0",".250","4.6","6.5",".713",".711","2.3","5.7",".397","4.8","10.1","15.0","0.7","1.0","2.2","1.3","3.0","11.5","0","21.0",".638",".007",".882","16.2","32.4","24.5","3.2","1.5","5.4","12.8","13.6","7.4","5.4","12.8",".217","0.9","3.2","4.1","4.3","0","0","0","0","1"
"255","Jerome Jordan","C","28","BRK","44","0","8.7","1.1","2.1",".532","0.0","0.0",".000","1.1","2.1",".532",".532","0.9","1.0",".864","1.2","1.2","2.4","0.3","0.2","0.3","0.5","1.3","3.1","0","16.8",".609",".000",".468","15.3","15.5","15.4","5.3","1.1","3.1","16.3","16.1","0.9","0.3","1.2",".156","-0.2","0.0","-0.2","0.2","0","0","0","0","1"
"256","Cory Joseph","PG","23","SAS","79","14","18.3","2.6","5.2",".504","0.2","0.6",".364","2.4","4.6",".520",".523","1.3","1.8",".734","0.6","1.9","2.4","2.4","0.6","0.2","0.8","1.3","6.8","0","15.5",".564",".107",".348","3.5","11.4","7.5","19.7","1.6","0.9","12.4","17.0","2.7","1.8","4.5",".149","0.2","0.5","0.7","1.0","1","0","0","0","0"
"257","Chris Kaman","C","32","POR","74","13","18.9","3.8","7.4",".515","0.0","0.0",".000","3.8","7.4",".515",".515","1.0","1.4",".706","2.0","4.5","6.5","0.9","0.2","0.7","1.5","1.9","8.6","0","17.3",".537",".000",".186","11.6","25.2","18.5","7.8","0.7","2.8","15.4","22.5","1.1","2.2","3.3",".112","-2.5","1.1","-1.4","0.2","0","0","0","1","1"
"258","Enes Kanter","C","22","TOT","75","74","28.5","6.4","12.4",".519","0.2","0.6",".356","6.2","11.8",".528",".528","2.4","3.1",".782","3.7","5.3","8.9","0.7","0.5","0.4","1.9","2.5","15.5","0","20.3",".564",".048",".252","14.6","20.5","17.6","4.8","0.9","1.1","12.3","24.7","4.3","2.1","6.4",".145","0.2","-2.3","-2.1","-0.1","0","0","0","0","1"
"259","Sergey Karasev","SG","21","BRK","33","16","16.8","1.6","4.1",".403","0.5","1.6",".296","1.2","2.4",".475",".463","0.9","1.2",".763","0.7","1.3","2.0","1.4","0.7","0.0","0.7","1.4","4.6","0","10.5",".508",".403",".284","4.5","8.9","6.7","12.3","2.1","0.1","13.7","14.4","0.3","0.4","0.7",".061","-0.7","-0.5","-1.2","0.1","0","1","1","0","0"
"260","Ryan Kelly","PF","23","LAL","52","34","23.7","2.0","5.9",".337","0.9","2.6",".336","1.1","3.4",".337",".409","1.5","1.8",".832","0.3","2.6","2.8","1.8","0.6","0.5","0.7","2.3","6.4","0","8.6",".473",".434",".307","1.1","12.4","6.5","10.9","1.2","1.6","9.5","14.0","0.4","0.3","0.7",".027","-2.1","-0.8","-2.8","-0.3","0","0","1","1","0"
"261","Michael Kidd-Gilchrist","SF","21","CHO","55","52","28.9","4.1","8.8",".465","0.0","0.0",".000","4.1","8.8",".465",".465","2.7","3.9",".701","2.0","5.6","7.6","1.4","0.5","0.7","1.1","2.1","10.9","0","15.1",".519",".000",".444","7.4","21.9","14.4","8.2","1.0","1.9","9.9","18.4","1.6","2.2","3.8",".114","-2.2","1.3","-0.8","0.5","0","0","1","0","0"
"262","Sean Kilpatrick","SG","25","MIN","4","0","18.0","1.8","5.0",".350","1.0","3.3",".308","0.8","1.8",".429",".450","1.0","1.0","1.000","0.3","1.3","1.5","1.0","0.8","0.0","0.5","0.8","5.5","0","10.0",".506",".650",".200","1.5","8.2","4.8","8.5","2.1","0.0","8.4","14.6","0.1","0.0","0.1",".033","-0.7","-3.0","-3.8","0.0","0","1","0","0","0"
"263","Andrei Kirilenko","SF","33","BRK","7","0","5.1","0.0","0.7",".000","0.0","0.0",".000","0.0","0.7",".000",".000","0.4","0.6",".750","0.3","0.9","1.1","0.1","0.1","0.0","0.1","0.1","0.4","0","2.8",".222",".000",".800","6.2","18.6","12.5","3.6","1.4","0.0","12.9","9.8","-0.1","0.0","0.0","-0.058","-8.1","-0.2","-8.3","-0.1","0","0","1","1","0"
"264","Alex Kirk","C","23","CLE","5","0","2.8","0.2","0.8",".250","0.0","0.0",".000","0.2","0.8",".250",".250","0.4","0.4","1.000","0.2","0.0","0.2","0.2","0.0","0.0","0.0","0.2","0.8","0","8.5",".410",".000",".500","8.3","0.0","4.1","10.1","0.0","0.0","0.0","15.7","0.0","0.0","0.0",".061","-3.0","-4.3","-7.4","0.0","0","0","0","0","1"
"265","Brandon Knight","PG-SG","23","TOT","63","61","32.3","6.0","14.1",".422","2.0","5.1",".389","4.0","9.0",".441",".493","3.1","3.5",".874","0.4","3.4","3.9","5.2","1.4","0.2","3.0","1.8","17.0","0","17.1",".543",".361",".251","1.6","12.0","6.8","27.4","2.3","0.4","16.1","25.9","2.0","2.5","4.5",".106","1.7","-0.7","1.1","1.6","1","1","0","0","0"
"266","Kyle Korver","SG","33","ATL","75","75","32.2","3.9","8.0",".487","2.9","6.0",".492","0.9","2.0",".470",".671","1.4","1.6",".898","0.2","3.9","4.1","2.6","0.7","0.6","1.4","1.9","12.1","1","14.8",".699",".748",".197","0.7","13.3","7.2","12.1","1.1","1.5","14.1","14.4","5.0","2.4","7.5",".148","3.1","0.2","3.3","3.3","0","1","1","0","0"
"267","Kosta Koufos","C","25","MEM","81","3","16.6","2.2","4.4",".508","0.0","0.0",".000","2.2","4.4",".508",".508","0.7","1.0",".647","1.5","3.8","5.3","0.5","0.4","0.8","0.9","1.8","5.2","0","14.2",".530",".000",".237","10.3","25.8","18.1","4.3","1.1","3.9","14.9","15.8","0.8","2.5","3.3",".118","-3.4","1.9","-1.5","0.2","0","0","0","1","1"
"268","Ognjen Kuzmic","C","24","GSW","16","0","4.5","0.5","0.8",".667","0.0","0.0",".000","0.5","0.8",".667",".667","0.3","0.3","1.000","0.4","0.6","1.1","0.4","0.1","0.1","0.3","0.8","1.3","0","12.9",".727",".000",".333","10.8","14.5","12.7","11.1","1.4","1.0","26.7","11.3","0.2","0.1","0.3",".171","-0.3","1.0","0.8","0.1","0","0","0","0","1"
