"Rk","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FGP","TH","THA","THP","TW","TWA","TWP","eFGP","FT","FTA","FTP","ORB","DRB","TRB","AST","STL","BLK","TOV","FOU","PTS","FA","PER","TSP","TPAr","FTr","ORBP","DRBP","TRBP","ASTP","STLP","BLKP","TOVP","USGP","OWS","DWS","WS","WSPFE","OBPM","DBPM","BPM","VORP","PG","SG","SF","PF","C"
"172","Roy Hibbert","C","30","CHO","7","3","15.4","2.6","4.3",".600","0.0","0.0",".000","2.6","4.3",".600",".600","1.3","1.6",".818","1.6","1.9","3.4","0.6","0.1","1.0","1.0","2.1","6.4","1","16.6",".646",".000",".367","10.7","12.6","11.6","6.0","0.5","5.5","16.7","17.1","0.2","0.2","0.4",".167","-1.4","1.8","0.5","0.1","0","0","0","0","1"
"173","Buddy Hield","SG","23","NOP","14","1","19.0","3.5","9.2",".380","1.1","4.6",".246","2.4","4.6",".516",".442","0.6","0.6",".889","0.4","2.3","2.7","1.2","0.4","0.1","1.0","1.4","8.7","0","9.3",".459",".504",".070","2.4","12.9","7.6","10.8","1.1","0.6","9.5","24.4","-0.4","0.2","-0.2","-0.041","-2.8","-2.6","-5.4","-0.2","0","1","0","0","0"
"174","Nene Hilario","C","34","HOU","11","0","19.9","3.2","5.3",".603","0.2","0.3",".667","3.0","5.0",".600",".621","1.9","3.1",".618","1.5","2.5","3.9","1.2","0.5","0.5","1.6","2.5","8.5","0","14.9",".637",".052",".586","8.2","14.1","11.1","8.9","1.1","2.2","19.8","17.9","0.4","0.1","0.5",".110","-0.5","-0.5","-1.0","0.1","0","0","0","1","1"
"175","George Hill","PG","30","UTA","7","7","33.9","7.6","14.0",".541","2.3","5.3",".432","5.3","8.7",".607",".622","3.0","3.4",".875","0.4","2.4","2.9","5.0","1.0","0.3","1.1","2.3","20.4","1","26.1",".659",".378",".245","1.5","8.0","4.8","28.7","1.6","0.7","6.9","23.5","1.2","0.2","1.4",".282","8.1","-1.8","6.3","0.5","1","1","0","0","0"
"176","Jordan Hill","C","29","MIN","2","0","5.5","1.0","1.5",".667","0.0","0.0",".000","1.0","1.5",".667",".667","1.0","1.0","1.000","1.5","1.5","3.0","0.0","0.0","0.0","1.0","1.5","3.0","0","20.5",".773",".000",".667","30.4","33.3","31.8","0.0","0.0","0.0","34.0","23.5","0.0","0.0","0.0",".166","-1.9","-10.3","-12.2","0.0","0","0","0","1","1"
"177","Solomon Hill","SF","25","NOP","14","8","25.4","1.3","4.4",".295","0.5","1.9",".269","0.8","2.5",".314",".352","1.6","2.0",".786","0.4","3.1","3.4","2.3","1.1","0.5","1.1","2.9","4.6","0","6.8",".443",".426",".459","1.5","12.9","7.1","12.4","2.2","1.6","17.0","11.0","-0.2","0.4","0.2",".023","-4.0","2.1","-1.9","0.0","0","1","1","0","0"
"178","Darrun Hilliard","SG","23","DET","5","0","7.6","0.4","2.0",".200","0.2","0.8",".250","0.2","1.2",".167",".250","1.4","2.0",".700","0.0","0.6","0.6","1.6","0.0","0.0","0.2","1.0","2.4","0","8.9",".417",".400","1.000","0.0","8.3","4.2","28.5","0.0","0.0","6.5","18.2","0.0","0.0","0.0",".054","-2.4","-3.3","-5.6","0.0","0","1","0","0","0"
"179","Jrue Holiday","PG","26","NOP","2","0","26.5","8.5","15.5",".548","2.0","4.5",".444","6.5","11.0",".591",".613","2.5","4.5",".556","0.0","2.0","2.0","8.0","1.0","0.5","2.0","3.0","21.5","1","30.2",".615",".290",".290","0.0","8.1","4.0","66.1","1.8","1.5","10.3","32.5","0.2","0.0","0.3",".258","10.9","-3.4","7.5","0.1","1","0","0","0","0"
"180","Justin Holiday","SG","27","NYK","13","0","18.5","2.2","5.5",".408","1.0","2.4",".419","1.2","3.1",".400",".500","0.8","0.9",".833","0.5","1.9","2.5","0.8","0.5","0.5","0.7","1.4","6.2","1","11.2",".531",".437",".169","3.2","11.2","7.2","6.0","1.5","2.4","10.6","15.4","0.2","0.1","0.3",".056","-0.6","-0.8","-1.4","0.0","0","1","1","0","0"
"181","Rondae Hollis-Jefferson","SF","22","BRK","13","13","25.6","2.1","6.2",".333","0.3","1.2",".250","1.8","5.0",".354",".358","2.8","3.1",".900","0.5","4.1","4.5","2.8","1.1","0.4","1.7","2.7","7.2","0","9.1",".477",".198",".494","1.9","16.8","9.3","15.2","2.0","1.1","18.2","15.3","-0.1","0.2","0.1",".018","-4.0","1.2","-2.7","-0.1","0","1","1","0","0"
"182","Richaun Holmes","PF","23","PHI","12","1","15.2","2.7","4.7",".571","0.4","0.8",".500","2.3","3.8",".587",".616","0.7","1.2",".571","1.2","3.2","4.3","0.9","0.7","0.8","0.8","1.9","6.4","0","19.2",".619",".179",".250","8.6","22.6","15.8","10.4","2.2","3.8","12.6","17.3","0.3","0.2","0.6",".152","0.4","2.3","2.6","0.2","0","0","0","1","0"
"183","Rodney Hood","SG","24","UTA","14","14","32.6","6.1","13.6",".450","2.3","5.9",".386","3.9","7.7",".500",".534","2.4","3.2",".756","0.2","4.3","4.5","1.9","0.8","0.3","1.2","2.8","17.0","0","16.7",".565",".435",".236","0.8","14.7","7.9","10.7","1.3","0.7","7.5","23.8","0.8","0.5","1.3",".132","2.2","-1.0","1.2","0.4","0","1","1","0","0"
"184","Al Horford","C","30","BOS","4","4","30.5","5.5","9.8",".564","1.0","2.5",".400","4.5","7.3",".621",".615","1.5","2.0",".750","0.8","6.0","6.8","4.8","0.8","2.5","1.3","2.8","13.5","0","22.7",".635",".256",".205","2.6","21.1","11.9","25.5","1.2","6.5","10.5","17.3","0.4","0.2","0.5",".210","2.0","3.0","5.0","0.2","0","0","0","1","1"
"185","Danuel House","SG","23","WAS","1","0","1.0","0.0","0.0",".000","0.0","0.0",".000","0.0","0.0",".000",".000","0.0","0.0",".000","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","12.5",".000",".000",".000","0.0","100.0","56.3","0.0","0.0","0.0",".000","0.0","0.0","0.0","0.0",".153","-15.8","-4.7","-20.5","0.0","0","1","0","0","0"
"186","Dwight Howard","C","31","ATL","12","12","28.5","5.5","9.2",".600","0.0","0.0",".000","5.5","9.2",".600",".600","3.7","7.6",".484","4.7","8.6","13.3","1.3","1.4","1.8","2.3","3.5","14.7","0","23.7",".587",".000",".827","18.6","32.0","25.5","7.0","2.4","4.8","15.3","22.1","0.7","1.0","1.7",".234","-0.1","4.4","4.4","0.6","0","0","0","1","1"
"187","Marcelo Huertas","PG","33","LAL","3","0","7.3","0.7","2.7",".250","0.0","0.7",".000","0.7","2.0",".333",".250","0.0","0.0",".000","0.3","1.0","1.3","2.7","0.0","0.3","0.7","0.0","1.3","0","9.4",".250",".250",".000","5.1","15.1","10.1","48.2","0.0","3.7","20.0","19.3","0.0","0.0","0.0","-0.080","-5.6","-1.7","-7.2","0.0","1","0","0","0","0"
"188","Kris Humphries","PF","31","ATL","12","0","10.6","1.1","2.8",".394","0.3","0.8",".400","0.8","1.9",".391",".455","1.1","1.2",".929","0.9","2.3","3.2","0.8","0.3","0.7","0.8","1.0","3.6","1","14.3",".549",".303",".424","9.9","22.6","16.4","9.8","1.1","5.0","20.3","16.5","0.1","0.3","0.4",".144","-2.7","3.9","1.2","0.1","0","0","0","1","1"
"189","R.J. Hunter","SG","23","CHI","1","0","4.0","0.0","1.0",".000","0.0","1.0",".000","0.0","0.0",".000",".000","0.0","0.0",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","-10.4",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.7","0.0","0.0","0.0","-0.236","-9.2","-3.2","-12.4","0.0","0","1","0","0","0"
"190","Serge Ibaka","PF","27","ORL","13","13","29.3","5.6","12.0",".468","1.2","2.6",".441","4.5","9.4",".475",".516","1.5","1.8",".826","2.0","4.8","6.8","0.6","0.2","1.3","1.5","2.5","13.8","1","15.3",".542",".218",".147","7.1","17.7","12.2","3.9","0.3","3.4","10.3","21.8","0.3","0.4","0.7",".083","-1.7","-1.1","-2.8","-0.1","0","0","0","1","1"
"191","Andre Iguodala","SF","33","GSW","13","0","24.6","2.2","4.9",".438","0.6","2.3",".267","1.5","2.6",".588",".500","0.5","0.8",".600","0.5","2.8","3.2","3.5","1.2","0.3","0.6","1.3","5.4","1","11.6",".512",".469",".156","2.2","11.9","7.3","17.3","2.2","1.0","10.5","10.2","0.4","0.2","0.6",".092","0.0","-0.2","-0.2","0.1","0","1","1","0","0"
"192","Ersan Ilyasova","PF","29","TOT","13","3","23.2","3.9","9.2",".429","1.7","4.5",".373","2.2","4.6",".483",".521","1.2","1.4",".889","0.8","3.8","4.5","1.2","0.5","0.2","1.1","2.1","10.8","1","13.2",".552",".496",".151","3.7","17.5","10.8","8.6","1.0","0.5","9.9","20.5","0.2","0.2","0.4",".069","-0.2","-2.1","-2.4","0.0","0","0","1","1","0"
"193","Joe Ingles","SF","29","UTA","15","1","16.6","1.7","3.7",".455","0.9","2.1",".419","0.8","1.6",".500",".573","0.7","0.9",".769","0.1","1.5","1.6","1.5","0.7","0.1","0.8","1.7","4.9","1","11.4",".601",".564",".236","0.9","9.9","5.5","13.8","2.3","0.3","16.5","14.0","0.3","0.3","0.6",".109","0.3","0.3","0.7","0.2","0","1","1","0","0"
"194","Brandon Ingram","SF","19","LAL","14","0","22.3","2.2","5.8",".383","0.4","1.7",".208","1.9","4.1",".456",".414","1.9","2.6",".750","0.5","2.7","3.2","1.6","0.6","0.4","1.0","1.6","6.7","0","9.3",".485",".296",".444","2.5","13.5","8.0","9.5","1.2","1.5","12.6","15.1","0.1","0.1","0.2",".032","-2.4","-0.5","-2.9","-0.1","0","0","1","0","0"
"195","Kyrie Irving","PG","24","CLE","12","12","33.8","9.3","19.9",".469","2.5","6.3",".400","6.8","13.7",".500",".531","2.8","3.4",".829","0.8","2.6","3.3","5.0","0.8","0.3","2.3","2.3","24.0","0","21.6",".560",".314",".172","2.4","7.9","5.3","27.7","1.2","0.8","9.5","30.3","1.1","0.3","1.4",".170","4.5","-1.8","2.6","0.5","1","1","0","0","0"
"196","Demetrius Jackson","PG","22","BOS","3","0","5.0","1.0","1.3",".750","0.3","0.3","1.000","0.7","1.0",".667",".875","1.0","2.0",".500","0.7","0.3","1.0","0.7","0.0","0.0","0.0","0.0","3.3","0","33.5",".753",".250","1.500","14.3","7.1","10.7","22.6","0.0","0.0","0.0","19.7","0.1","0.0","0.1",".380","11.1","-4.2","6.9","0.0","1","0","0","0","0"
"197","LeBron James","SF","32","CLE","11","11","36.2","8.5","17.1",".500","1.5","4.5",".347","7.0","12.6",".554",".545","4.5","6.5",".704","1.2","7.2","8.4","9.0","1.0","0.5","3.5","1.9","23.2","0","25.4",".582",".261",".378","3.6","20.5","12.3","43.4","1.4","1.2","15.1","28.1","1.4","0.5","1.9",".230","5.9","1.9","7.8","1.0","0","0","1","1","0"
"198","Al Jefferson","C","32","IND","14","0","14.2","2.9","6.5",".451","0.0","0.1",".000","2.9","6.4",".456",".451","0.4","0.6",".667","1.2","3.1","4.4","0.9","0.2","0.4","0.7","1.8","6.3","0","13.7",".463",".011",".099","9.5","24.3","16.9","10.6","0.7","2.5","9.5","23.2","0.0","0.2","0.1",".036","-4.0","-1.3","-5.3","-0.2","0","0","0","1","1"
"199","Richard Jefferson","SF","36","CLE","12","2","18.7","1.5","3.8",".391","0.5","1.8",".273","1.0","2.0",".500",".457","0.5","0.8",".600","0.3","2.4","2.7","0.8","0.3","0.1","0.6","1.5","4.0","0","5.6",".476",".478",".217","1.5","13.4","7.6","6.1","0.9","0.3","12.2","11.1","0.0","0.2","0.2",".035","-3.4","0.3","-3.1","-0.1","0","1","1","0","0"
"200","John Jenkins","SG","25","PHO","2","0","3.0","0.0","1.0",".000","0.0","0.5",".000","0.0","0.5",".000",".000","1.0","1.0","1.000","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.0","1.0","0","4.0",".347",".500","1.000","0.0","18.7","8.9","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","-0.070","-8.3","-7.5","-15.8","0.0","0","1","1","0","0"
"201","Brandon Jennings","PG","27","NYK","13","0","21.5","2.3","6.2",".375","1.0","3.1",".325","1.3","3.1",".425",".456","1.3","1.8",".739","0.6","2.5","3.2","4.8","0.8","0.0","1.5","1.8","6.9","1","14.1",".499",".500",".288","3.1","12.7","7.9","31.2","2.0","0.0","17.4","17.0","0.3","0.1","0.5",".079","1.3","-1.8","-0.5","0.1","1","0","0","0","0"
"202","Jonas Jerebko","PF","29","BOS","13","0","17.7","1.6","4.1",".396","0.6","1.7",".364","1.0","2.4",".419",".472","0.5","0.6",".750","0.8","2.5","3.3","0.7","0.7","0.4","0.6","2.0","4.3","1","8.7",".495",".415",".151","4.7","15.4","10.0","5.6","2.0","1.7","12.4","12.5","0.0","0.2","0.2",".048","-2.8","0.5","-2.3","0.0","0","0","1","1","0"
"203","Amir Johnson","PF","29","BOS","13","13","22.8","2.9","5.4",".543","0.5","0.9",".500","2.5","4.5",".552",".586","1.2","1.4",".833","1.7","2.5","4.2","2.3","0.7","0.6","1.2","2.6","7.5","1","15.2",".622",".171",".257","8.0","12.0","10.0","15.3","1.5","2.1","17.0","14.1","0.6","0.2","0.8",".131","0.7","0.7","1.4","0.3","0","0","0","1","1"
"204","James Johnson","PF","29","MIA","12","0","23.1","3.3","6.8",".494","1.1","2.8",".394","2.3","4.0",".563",".574","1.4","1.8",".773","0.9","3.8","4.7","1.8","0.7","1.0","1.6","2.1","9.2","1","15.9",".607",".407",".272","4.1","17.4","10.6","12.1","1.5","3.3","17.3","17.4","0.3","0.5","0.8",".145","0.4","2.9","3.3","0.4","0","0","1","1","0"
"205","Joe Johnson","SF","35","UTA","15","6","24.9","3.7","7.9",".462","1.3","2.8",".452","2.4","5.1",".468",".542","1.0","1.1",".882","0.4","3.1","3.5","2.2","0.6","0.1","0.6","0.9","9.6","0","16.0",".569",".353",".143","1.9","13.7","8.0","14.9","1.3","0.4","6.6","17.3","0.7","0.4","1.1",".144","1.7","-0.1","1.6","0.3","0","1","1","0","0"
"206","Stanley Johnson","SF","20","DET","13","0","16.2","1.5","4.0",".385","0.5","1.5",".300","1.1","2.5",".438",".442","0.8","1.2",".625","0.4","2.1","2.5","1.0","0.5","0.5","0.6","1.4","4.3","0","9.3",".474",".385",".308","2.5","13.5","8.0","8.9","1.7","2.2","11.9","14.2","-0.1","0.3","0.3",".057","-2.9","2.4","-0.5","0.1","0","1","1","0","0"
"207","Tyler Johnson","SG","24","MIA","12","0","29.3","4.3","9.7",".440","1.2","2.8",".412","3.1","6.8",".451",".500","2.3","3.2",".737","0.6","4.1","4.7","3.0","0.9","0.5","1.3","1.9","12.0","0","15.4",".542",".293",".328","2.1","14.9","8.4","16.4","1.6","1.3","10.2","18.4","0.5","0.5","1.0",".143","0.7","1.7","2.4","0.4","1","1","0","0","0"
"208","Wesley Johnson","SF","29","LAC","9","0","14.1","1.2","3.9",".314","0.7","2.3",".286","0.6","1.6",".357",".400","0.1","0.1","1.000","0.7","3.1","3.8","0.3","0.4","0.8","0.4","1.9","3.2","0","7.8",".409",".600",".029","5.4","23.7","14.8","3.3","1.6","4.5","10.1","13.8","-0.1","0.3","0.2",".071","-3.6","3.0","-0.6","0.0","0","1","1","0","0"
"209","Nikola Jokic","PF","21","DEN","13","8","22.9","3.6","7.4",".490","0.3","1.4",".222","3.3","6.0",".551",".510","1.3","1.8",".739","1.5","4.4","5.9","2.3","0.8","0.3","1.5","3.3","8.8","0","14.3",".542",".188",".240","7.5","19.9","13.9","16.2","1.6","1.0","15.2","17.6","0.4","0.4","0.7",".115","0.1","1.6","1.7","0.3","0","0","0","1","1"
"210","Derrick Jones","F","19","PHO","1","0","3.0","0.0","0.0",".000","0.0","0.0",".000","0.0","0.0",".000",".000","0.0","0.0",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0",".000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0",".000","0.0","0.0","0.0","0.0","-0.021","-5.7","0.0","-5.7","0.0","0","0","0","0","0"
"211","James Jones","SF","36","CLE","5","0","2.2","0.6","1.2",".500","0.4","0.8",".500","0.2","0.4",".500",".667","0.4","0.4","1.000","0.0","0.2","0.2","0.0","0.0","0.0","0.2","0.2","2.0","1","24.2",".727",".667",".333","0.0","9.4","4.8","0.0","0.0","0.0","12.7","31.1","0.0","0.0","0.0",".197","3.8","-8.7","-4.8","0.0","0","1","1","0","0"
"212","Terrence Jones","PF","25","NOP","13","3","24.2","4.0","8.8",".456","0.5","2.0",".231","3.5","6.8",".523",".482","1.8","2.7",".657","1.1","4.5","5.5","1.5","1.0","1.3","1.2","1.3","10.2","1","16.1",".514",".228",".307","4.7","19.7","12.1","9.9","2.0","4.4","10.4","20.2","0.1","0.4","0.5",".078","-2.4","2.4","0.0","0.2","0","0","1","1","0"
"213","Tyus Jones","PG","20","MIN","9","0","16.2","1.3","3.7",".364","0.8","2.0",".389","0.6","1.7",".333",".470","1.6","1.7",".933","0.6","1.6","2.1","3.4","1.0","0.0","0.9","1.1","5.0","0","17.2",".568",".545",".455","3.8","11.7","7.6","29.9","3.1","0.0","16.8","14.4","0.4","0.1","0.5",".167","3.1","-1.4","1.7","0.1","1","0","0","0","0"
"214","DeAndre Jordan","C","28","LAC","14","14","30.6","4.2","7.1",".596","0.0","0.0",".000","4.2","7.1",".596",".596","1.9","4.4",".443","3.2","9.0","12.2","0.6","0.5","1.6","1.7","2.9","10.4","0","16.3",".576",".000",".616","12.0","31.6","22.1","2.8","0.8","4.4","16.0","15.5","0.5","1.0","1.5",".171","-2.1","2.8","0.8","0.3","0","0","0","0","1"
"215","Cory Joseph","SG","25","TOR","13","0","19.9","2.5","6.1",".405","0.4","1.4",".278","2.1","4.7",".443",".437","1.1","1.5",".737","0.4","1.6","2.0","2.2","0.8","0.1","1.2","1.5","6.4","0","9.8",".475",".228",".241","2.1","9.1","5.5","15.7","1.9","0.3","15.5","17.6","-0.1","0.1","0.1",".016","-2.1","-1.0","-3.1","-0.1","1","0","0","0","0"
"216","Frank Kaminsky","C","23","CHO","10","0","24.1","4.4","10.1",".436","1.4","4.7",".298","3.0","5.4",".556",".505","0.5","0.8",".625","0.6","3.6","4.2","2.7","0.6","0.3","1.2","1.6","10.7","0","13.6",".512",".465",".079","2.6","15.6","9.1","18.7","1.2","1.1","10.3","21.4","0.1","0.3","0.4",".075","-0.2","-0.1","-0.3","0.1","0","0","0","1","1"
"217","Enes Kanter","C","24","OKC","14","0","18.6","4.9","8.7",".566","0.1","0.8",".182","4.8","7.9",".604",".574","2.2","2.6",".838","1.9","4.4","6.3","0.5","0.4","0.9","1.5","2.1","12.2","0","24.2",".618",".090",".303","11.7","25.2","18.6","4.9","1.1","3.6","13.2","25.8","0.7","0.5","1.1",".211","-0.3","-0.5","-0.8","0.1","0","0","0","0","1"
"218","Ryan Kelly","PF","25","ATL","3","0","4.3","0.3","1.0",".333","0.0","0.3",".000","0.3","0.7",".500",".333","0.7","0.7","1.000","0.0","0.0","0.0","0.3","0.3","0.0","0.0","0.7","1.3","0","10.7",".515",".333",".667","0.0","0.0","0.0","10.3","3.7","0.0","0.0","12.7","0.0","0.0","0.0",".176","-2.1","-1.3","-3.4","0.0","0","0","1","1","0"
"219","Michael Kidd-Gilchrist","SF","23","CHO","11","11","31.7","3.0","7.2",".418","0.0","0.3",".000","3.0","6.9",".434",".418","2.5","3.5",".737","1.8","6.4","8.2","1.2","1.3","1.1","0.7","2.5","8.5","0","12.4",".491",".038",".481","6.0","20.9","13.5","5.4","2.0","2.9","7.7","13.1","0.2","0.7","0.9",".122","-3.4","3.4","0.0","0.2","0","0","1","0","0"
"220","Sean Kilpatrick","SG","27","BRK","13","4","24.8","4.5","11.4",".392","1.4","4.4",".316","3.1","7.0",".440",".453","3.2","3.9",".804","0.5","4.0","4.5","2.2","0.8","0.0","2.5","1.8","13.5","0","12.3",".513",".385",".345","1.9","17.1","9.4","14.3","1.6","0.0","16.2","26.7","-0.2","0.1","-0.1","-0.010","-2.6","-1.9","-4.5","-0.2","1","1","0","0","0"
"221","Brandon Knight","SG","25","PHO","14","1","24.6","4.6","12.1",".379","1.1","3.5",".327","3.4","8.6",".400",".426","2.8","3.1",".886","0.5","2.1","2.6","3.2","0.6","0.0","2.1","1.9","13.1","0","12.4",".486",".290",".260","2.1","9.5","5.6","20.5","1.2","0.0","13.7","26.3","-0.1","0.1","0.0",".000","-1.3","-3.0","-4.3","-0.2","1","1","0","0","0"
"222","Kyle Korver","SG","35","ATL","12","12","27.8","3.6","7.6",".473","1.9","4.7",".411","1.7","2.9",".571",".599","0.5","0.5","1.000","0.1","2.5","2.6","2.1","1.0","0.5","1.9","1.7","9.6","1","10.6",".614",".615",".066","0.3","9.6","5.1","10.8","1.7","1.4","19.7","15.0","0.1","0.5","0.7",".095","-0.7","1.6","0.9","0.2","0","1","1","0","0"
"223","Kosta Koufos","C","27","SAC","14","12","19.8","2.4","4.9",".478","0.0","0.1",".000","2.4","4.9",".485",".478","0.4","1.0",".429","1.6","4.4","6.0","0.8","0.4","0.6","1.1","2.1","5.1","0","10.0",".479",".014",".203","9.4","26.1","17.8","6.3","0.9","2.6","17.6","14.9","-0.1","0.2","0.1",".020","-4.3","0.7","-3.6","-0.1","0","0","0","1","1"
"224","Mindaugas Kuzminskas","SF","27","NYK","10","0","9.0","1.5","3.5",".429","0.6","1.6",".375","0.9","1.9",".474",".514","0.4","0.6",".667","0.8","0.8","1.6","0.6","0.4","0.0","0.3","0.7","4.0","0","16.6",".531",".457",".171","9.6","9.5","9.6","10.2","2.2","0.0","7.4","19.6","0.2","0.0","0.2",".114","3.0","-2.7","0.4","0.1","0","0","1","0","0"
"225","Skal Labissiere","PF","20","SAC","1","0","15.0","3.0","5.0",".600","0.0","0.0",".000","3.0","5.0",".600",".600","2.0","3.0",".667","3.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","8.0","0","25.2",".633",".000",".600","23.7","0.0","11.8","0.0","0.0","0.0","0.0","19.0","0.1","0.0","0.1",".235","4.3","-8.5","-4.1","0.0","0","0","0","1","1"
"226","Jeremy Lamb","SG","24","CHO","3","0","13.7","3.0","7.7",".391","0.0","2.0",".000","3.0","5.7",".529",".391","1.0","1.3",".750","0.7","3.3","4.0","1.0","0.3","0.3","0.0","1.7","7.0","0","14.5",".424",".261",".174","5.1","25.4","15.3","13.0","1.2","2.1","0.0","26.7","0.0","0.1","0.1",".064","-3.0","-0.7","-3.6","0.0","0","1","1","0","0"
"227","Nicolas Laprovittola","PG","27","SAS","8","0","10.3","1.0","2.6",".381","0.5","1.6",".308","0.5","1.0",".500",".476","0.6","0.6","1.000","0.1","0.8","0.9","1.5","0.1","0.0","1.0","1.0","3.1","1","7.4",".539",".619",".238","1.4","8.3","4.8","21.5","0.6","0.0","25.6","17.5","0.0","0.0","0.0",".011","-1.9","-2.7","-4.7","-0.1","1","0","0","0","0"
"228","Joffrey Lauvergne","C","25","OKC","12","0","14.6","2.0","4.5",".444","0.7","1.8",".364","1.3","2.7",".500",".519","0.2","0.4",".400","1.0","2.3","3.3","0.9","0.5","0.2","0.5","1.8","4.8","1","12.1",".516",".407",".093","7.7","17.2","12.5","9.2","1.7","0.9","9.6","14.9","0.2","0.3","0.4",".119","-1.0","0.6","-0.4","0.1","0","0","0","1","1"
"229","Zach LaVine","SG","21","MIN","11","11","35.1","6.9","14.9",".463","3.0","6.8",".440","3.9","8.1",".483",".564","2.3","2.6",".862","0.4","2.8","3.2","2.4","0.8","0.2","1.2","1.8","19.1","0","17.4",".594",".457",".177","1.2","9.8","5.3","11.3","1.2","0.5","6.9","21.7","1.0","0.1","1.1",".142","4.2","-3.3","0.9","0.3","1","1","0","0","0"
"230","Ty Lawson","PG","29","SAC","14","13","28.5","2.3","6.5",".352","0.8","2.2",".355","1.5","4.3",".350",".412","0.9","1.4",".650","0.8","2.3","3.1","5.2","1.1","0.1","1.4","1.8","6.3","1","10.6",".441",".341",".220","3.3","9.4","6.3","27.3","2.1","0.2","16.0","13.5","0.1","0.2","0.3",".036","-0.8","-0.8","-1.7","0.0","1","0","0","0","0"
"231","Jake Layman","SF","22","POR","8","0","8.5","1.8","3.8",".467","1.0","2.8",".364","0.8","1.0",".750",".600","0.5","0.6",".800","0.0","1.1","1.1","0.6","0.4","0.1","0.4","1.4","5.0","0","18.0",".621",".733",".167","0.0","14.1","7.1","12.4","2.1","1.1","8.5","22.7","0.2","0.0","0.2",".136","3.8","-3.0","0.8","0.0","0","0","0","1","0"
"232","Courtney Lee","SG","31","NYK","13","13","30.5","3.8","8.8",".426","1.1","2.5",".424","2.7","6.3",".427",".487","0.6","0.7",".889","0.5","2.5","3.0","1.6","0.9","0.3","1.1","2.0","9.2","0","9.0",".504",".287",".078","1.6","9.0","5.3","7.6","1.5","0.8","10.5","14.6","0.1","0.1","0.2",".025","-1.2","-1.0","-2.2","0.0","0","1","1","0","0"
"233","David Lee","PF","33","SAS","13","1","16.0","2.4","4.0",".596","0.0","0.0",".000","2.4","4.0",".596",".596","1.3","1.7",".773","1.5","3.0","4.5","1.2","0.5","0.3","0.5","1.7","6.1","1","20.2",".640",".000",".423","10.9","21.3","16.1","12.2","1.7","1.7","10.2","15.2","0.7","0.3","1.0",".226","2.6","2.0","4.6","0.4","0","0","0","1","1"
"234","Alex Len","C","23","PHO","14","6","21.9","3.3","6.9",".479","0.0","0.1",".000","3.3","6.8",".484",".479","2.1","3.4",".638","2.0","5.7","7.7","0.8","0.6","1.2","1.0","3.4","8.7","1","16.0",".523",".010",".490","9.4","29.4","18.9","5.3","1.4","4.4","10.7","17.8","0.3","0.4","0.7",".108","-3.0","1.5","-1.5","0.0","0","0","0","1","1"
"235","Kawhi Leonard","SF","25","SAS","13","13","33.8","7.9","17.5",".454","2.1","5.2",".403","5.8","12.3",".475",".513","6.9","7.3",".947","1.1","5.2","6.2","2.9","2.4","0.5","2.0","1.7","24.8","0","27.9",".601",".295",".419","3.6","17.3","10.5","15.9","3.6","1.2","8.8","30.9","1.6","0.7","2.3",".255","6.5","1.2","7.7","1.1","0","1","1","0","0"
"236","Meyers Leonard","PF","24","POR","13","3","15.5","1.9","5.2",".368","1.0","3.0",".333","0.9","2.2",".414",".463","0.6","0.6","1.000","0.3","3.0","3.3","1.0","0.1","0.3","0.7","2.1","5.5","0","8.6",".496",".574",".118","2.1","20.5","11.4","9.5","0.2","1.5","11.2","17.5","0.0","0.1","0.1",".013","-2.5","-2.2","-4.7","-0.1","0","0","0","1","1"
"237","Jon Leuer","PF","27","DET","14","0","26.1","4.1","8.8",".472","0.7","2.5",".286","3.4","6.3",".545",".512","1.2","1.4",".895","1.8","5.1","6.9","1.4","0.4","0.6","0.6","2.1","10.2","0","16.2",".544",".285",".154","7.2","20.4","13.8","8.2","0.7","1.9","6.4","17.2","0.6","0.5","1.1",".148","0.5","1.5","1.9","0.4","0","0","0","1","1"
"238","DeAndre Liggins","SG","28","CLE","6","0","8.8","0.7","1.3",".500","0.0","0.0",".000","0.7","1.3",".500",".500","0.7","0.7","1.000","0.3","1.2","1.5","1.0","0.3","0.2","0.7","1.2","2.0","1","10.2",".615",".000",".500","4.2","13.6","9.1","15.4","1.9","1.5","29.1","11.3","0.0","0.1","0.1",".103","-3.1","2.1","-1.0","0.0","0","1","1","0","0"
